"","x"
"2957","Kembalikan uang refund pembatalan booking saya. Di janjikan sabtu k3mbali sampek sekarang tidak ada kelanjutan. Tolong itikad baiknya ,saya tunggu hr ini .. Drpd saya proses jalur hukum"
"2958","Good"
"2959","Murah"
"2960","joz"
"2961","Bagus"
"2962","I Like It"
"2963","Mudah dan murah, puas dehh"
"2964","Sangat Baik"
"2965","Mantaap"
"2966","Ok bgt"
"2967","Mantap"
"2968","sangat memuaskan. dan harga yg terjangjau, pelayanan yg bagus. pokoknya tidak mengecewakan. puaaass bangeet..."
"2969","Mantap"
"2970","ok dan nyaman"
"2971","Mantul"
"2972","Keren banget"
"2973","Mantap"
"2974","4 dl deh...nanti lagi"
"2975","Harga nya bisa murah ,.mantaabb"
"2976","Sangat memuaskan"
"2977","Good"
"2978","Mantap"
"2979","Mantap 👍"
"2980","Nyaman"
"2981","Memudahkan cari hotel"
"2982","Tempatnya bagus,nyaman dan bersih.tapi handuknya bau pemutih tidak harum.colokan kamarnya tidak semua bed ada."
"2983","Opsi hotel yg ditawarkan sangat menarik baik dari sisi lokasi maupun harga, metode pembayaranya pun beragam,jadi oke sip mantul deh....."
"2984","Kenapa stuck trs di bahasa? Udh 3x uninstall trs install lagi, tapi tetep aja sama. Padahal pake wifi, dan wifi lancar di buat buka aplikasi lain hmm"
"2985","Ok bangettt"
"2986","CAKEP.HOTEL BINTANG LIMA HARGA MERAKYAT KAKI LIMA.PUAAAASSSSS"
"2987","Siep"
"2988","Luar biasa"
"2989","Mantap dan mudah"
"2990","Mantab"
"2991","Mantap"
"2992","sangat puas, terjangkau, bersih, AC bagus, air lancar, ada air minum di dalam dan kulkas (tapi kulkasnya selalu mati"
"2993","Mantab"
"2994","Nice place to get hotel"
"2995","Mantap"
"2996","Keren"
"2997","Ok deh"
"2998","mantab"
"2999","Cukup bersih cm kurang lengkap / ngga ada keset kaki ( red doorz hotel surya citra jogja )"
"3000","Mntap"
"3001","Lumayan"
"3002","Puas"
"3003","Terus benahi mitra dan reward special untuk pelayanan terbaik dari mitra"
"3004","Ngedownloadnya susah"
"3005","Bagus tetapi ada meja tak ada kursi punya Toilet tpi tak punya T4 Sampah tolong di sesuaikan Makasih"
"3006","Sangat memuaskan"
"3007","Good service"
"3008","Nani?"
"3009","Tooooppppppppp bangett"
"3010","Mantap"
"3011","Mantap..!!👍👍"
"3012","Perlengkapan mandi sama air panas nya tolong di perhatikan"
"3013","Okeee siip"
"3014","He hey not bard"
"3015","Excellent👍👏😆"
"3016",",, t🐭"
"3017","Puas"
"3018","Nyamn n terjangkau"
"3019","SAYA PUASSSS"
"3020","Layanan cepat"
"3021","Banyakin promonya dong reddoorz hehe"
"3022","Good"
"3023","Sangat membantu"
"3024","Murah keren puassss"
"3025","Mantab lah."
"3026","Reddoorz sangat banyak membantu,recomended deh."
"3027","MANTAP"
"3028","Aa"
"3029","Bagus"
"3030","Pasilitas sama kyk 🌟 5"
"3031","Good"
"3032","👍"
"3033","Mantap betul...🤗🤗🤗"
"3034","Apik pokoke"
"3035","mantap dan pelayanan baik"
"3036","Cukup puas"
"3037","Mantap"
"3038","Cepat dan gak ribet."
"3039","Ok pkok nya"
"3040","Discount nya tambahin gan"
"3041","Tnya dong,, ini hrga per kamar atau per org ya,,, kuatir loos budget... Detail kayak mana,, mohon info min,,"
"3042","Proses mudah dan cepat,lebih ditingkatkan dengan fasilitas jemputan dari bandara jambi"
"3043","Mantul"
"3044","👍👍👍😊"
"3045","Mantaaappp"
"3046","Hotel nya nyaman,,bersih,, pelayanan ramah,, harganya murah banget..sukses selalu reddorz"
"3047","Mantap"
"3048","Mantap."
"3049","Sangat membantu"
"3050","mudah pengoperasiannya, tidak banyak persyaratan"
"3051","Nice room"
"3052","Bintang 3 dlu, nanti kalau pelayanan & kamar ok baru di tambahin bintangnya"
"3053","Ini kenapa ya , sistem eror atau gmn . Mau booking kok app gk jln bahkan interner jg fine2 aja kok gak bisa memuat setelah di perbarui malah gak bisa gini"
"3054","Mudah pemakaiannya."
"3055","The best aplikasi"
"3056","Bgus"
"3057","Mantul"
"3058","Sangat membantu sekali, pelayanannya rama2 dn sangat bersih"
"3059","Bagus banget . Sangat membantu orang yang lagi di usir dari kontrakan."
"3060","Good"
"3061","Wc nya zonk"
"3062","SANGAT TIDAK RECOMENDED. Booking hotel dari jauh hari dan sudah melakukan konfirmasi via telepon untuk kepastian ketersediaan hotel pada hari H, namun nyatanya hotel yang dipesan ternyata SUDAH TUTUP. sudah begitu CS sulit di hubungi dan butuh waktu lama untuk menunggu pemindahan hotel. Diminta uang...Ulasan LengkapSANGAT TIDAK RECOMENDED. Booking hotel dari jauh hari dan sudah melakukan konfirmasi via telepon untuk kepastian ketersediaan hotel pada hari H, namun nyatanya hotel yang dipesan ternyata SUDAH TUTUP. sudah begitu CS sulit di hubungi dan butuh waktu lama untuk menunggu pemindahan hotel. Diminta uang kompensasi nyatanya pihak reddoorz amat sangat berbelit2"
"3063","Sippppp"
"3064","👍"
"3065","Bagus order onlinenya gampang cepat dan servicenya ok bngt dah. Pelayannya jg ramah"
"3066","Parah."
"3067","Gak jadi lihat ulasan semua negatif jadi males mendingan oyo aja ramah@ pelayaanya"
"3068","i like ,"
"3069","Sudah Sya Boking Kamar Dan Saya Tdk Tau Kalau Ad Syariah!Harus Ad Ktp Suami Istri!Jgn Kecewa! Ini aplikas kayak mau menipu anjing aplikasi babi sya kecewa lebih dari kecewa"
"3070","Ok"
"3071","Mantaaap"
"3072","Puas"
"3073","Mantap"
"3074","Good"
"3075","Cepat prosesnya."
"3076","Bagus"
"3077","Gak memuaskan"
"3078","Mantap"
"3079","Mantap"
"3080","Mudah cepat dan service memuaskan"
"3081","😍🤗"
"3082","Oke bagus"
"3083","Aplikasi ga jelas.ud booking pas nyampe hotel dibilang full.nyusahin orang"
"3084","Kuota ada sinyal ada aplikasi lelet"
"3085","bgus"
"3086","Bagus...Terima kasih"
"3087","Sementara untuk boking cukup puas , belum sampai di hotel"
"3088","Ok"
"3089","Paling baik saat bayar di hotel."
"3090","Untuk bookingan aman dan mantap. Nanti aku review untuk stay nya."
"3091","Easy Booking"
"3092","Ok"
"3093","Bagus ban bisa bapat jotel free"
"3094","Simpel Ga ribet"
"3095","Reddorrz manteb poooll.."
"3096","Seperti nya lebih nyaman di red doorz ketimbang di tempat lain. Sampai saat ini msh reddoorz lah yg terbaik. Tingkat kan trus biar smakin baik dan mantab. Salam RedDoorz slalu."
"3097","good"
"3098","Ok mudah"
"3099","Kenapa akun saya ngak bisa masuk yaa? Tolong dong di cek. Kok kayak gini sih"
"3100","Enak dan nyaman bersih good pokoknga"
"3101","PUASSS"
"3102","Ok"
"3103","Mantap"
"3104","sungguh puass"
"3105","Udah pesen malah error apknya"
"3106","Bagus"
"3107","Mantul"
"3108","Good"
"3109","Baik sekali"
"3110","INI KENAPA YAH KO SEMUA POSTINGAN APLIKASI YG LAIN NYA JUGA BANYAK YG BINTANG 1 ATAW JANGAN2 INI CUMA SALING MENJATUHKAN SAJA KO BANYAK YG KECEWA , COBA CEK DEH POSTINGAN APLIKASI YG LAIN SEMUA BANYAK KOMENTAR KECEWA JADI INI GIMANA MUSTI YG MANA ?"
"3111","Bikin emosi sumpah sinyal kenceng. Buat buka aplikasi lain bisa buka aplikasi ini ga bisa"
"3112","Sgat memuaskan"
"3113","Sangat membantu"
"3114","semua urusan jd gampang"
"3115","Lemot"
"3116","Aku suka nyaman bersih tmpat nya"
"3117","Membantu cari hotel saat kelelahan akibat macet cet cet diluar kota..."
"3118","Bagus"
"3119","Bv, Nbd, swni, basta ونت ههههه وهي🏘️🏟️😂👘 ؤىاى👌! طص"
"3120","Good"
"3121","Ok"
"3122","Ok"
"3123","Nice apps"
"3124","gapaham sistem refund ribet banget .. live chat nya juga minta buru2 dibales pdhl notifnya ga masuk sm sekali .. tolong perbaiki sistemnya .. dan jangan ditunda2 refundnya5"
"3125","Sangat terjangkau"
"3126","Sangat puas"
"3127","Sangat bermanfaat"
"3128","Bersih"
"3129","bagus bgt pelayanan nya, orangnya ramah ramah"
"3130","MANTAPP"
"3131","Ok"
"3132","Ok"
"3133","Bagus harganya juga sesuai"
"3134","Sangat mudah, sangat membantu, sangat menyenangkan"
"3135","Good"
"3136","Good"
"3137","Okee"
"3138","Sangat membantu"
"3139","Good"
"3140","Like untuk kamarnya. Hanya kurang luas kamar dan parikirannya. Di perbaiki lagi ya"
"3141","apk ini lumayan"
"3142","Bersih, sejuk dan nyaman"
"3143","Sangat bagus"
"3144","Untuk proses refund ribet sekali"
"3145","Mhal"
"3146","Mantul"
"3147","Bagus banget"
"3148","Aplikasi bagus Hotelnya juga ok"
"3149","Bagus"
"3150","Bagus dan harga bersahabat....."
"3151","good apps"
"3152","Sangat bagus Chcu"
"3153","Sangat mudah dan nyaman"
"3154","👍"
"3155","OK"
"3156","Kontol"
"3157","aplikasi sampah mau booking gagal terus"
"3158","Good"
"3159","Harus ditingkatkan, pemilihan hotel yang bekerja sama, kebanyakan hotel tidak layak, putuskan hub dengan hotel yang tidak layak. (AC tidak dingin, kamar kotor, cat tembok kamar mengelupas, closet duduk ada yang macet, shower rusak, pelayanan cs hotel tidak ramah dll) membuat orang segan memakai redd...Ulasan LengkapHarus ditingkatkan, pemilihan hotel yang bekerja sama, kebanyakan hotel tidak layak, putuskan hub dengan hotel yang tidak layak. (AC tidak dingin, kamar kotor, cat tembok kamar mengelupas, closet duduk ada yang macet, shower rusak, pelayanan cs hotel tidak ramah dll) membuat orang segan memakai reddoorz. Semoga kedepan lebih teliti memilih hotel dalam bekerja sama. Sukses buat reddoorz"
"3160","Cepat prosesmya mks"
"3161","Semua mudah dan murah. Thx Reddoorz..😍"
"3162","Bisa la.."
"3163","Good"
"3164","Mantap"
"3165","Lumayan buat info"
"3166","Goood"
"3167","Good"
"3168","Ok"
"3169","suiip"
"3170","Mantap kamarnya bersih2"
"3171","Mantap"
"3172","mantabs...."
"3173","Pelayanannya ramah..bagus..dan harganya murah"
"3174","Oke"
"3175","Good choice"
"3176","Good 👌"
"3177","Gambar sesuai dengan ruangan"
"3178","Aplikasi mudah dimengerti & harga sangat murah"
"3179","Gw suka reddoorz karena responya keren... Kemana traveling pasti reddoorz yang di singgahi😂"
"3180","Luar biasa"
"3181","Asiiik"
"3182","Mantap"
"3183","Top"
"3184","X u"
"3185","Good"
"3186","Mantap"
"3187","Good respons"
"3188","Mantab kalo bisa free sandals"
"3189","Mudah dan murah pas untuk saya yg hobby traveling"
"3190","Banyak alternatif pilihan untuk menginap dan mudah pemesanannya"
"3191","Mantap"
"3192","Lebih murah dan praktis"
"3193","Bintang 3 aja dulu ya....coz ini baru pertama kali booking. Kalau puas nanti tambah lagi bintangnya 😁"
"3194","Ok"
"3195","Sya sangat terbantu dengan aplikasi reddoorz, perjalan saya menjadi hemat"
"3196","Good"
"3197","Bagus"
"3198","Jos"
"3199","Ajib"
"3200","Good"
"3201","Puasss !!!"
"3202","Mantap"
"3203","Aplikasi yang cocok dengan kebutuhan dimana pun kita berada, redDoorz murah, simple, dan mudah pengunaan serta pemesanannya . 👍"
"3204","Test dulu, klo ok naik lagi"
"3205","Simple,hemat dan nyaman"
"3206","Ok"
"3207","Sangat recomended"
"3208","Ok"
"3209","Puas"
"3210","Gampang pesannya dan sesuai dengan gambar hotelnya"
"3211","Sangat mudah caranya pesan hotel. Pelayanan ramah.dan tempatnya bersih dan rapi."
"3212","Puas"
"3213","Mantaps"
"3214","lg hack game, jadi iseng eh malah jadi enaknya"
"3215","Dabestooooooo💗💗"
"3216","Mudah booking nya"
"3217","Sangat memudahkan untuk reservasi penginapan"
"3218","Terimakasih... Alhamdulillah membantu 👍👍👍"
"3219","Aplikasi anjing. Bentar lagi ga laku tolol"
"3220","Sangat bagus"
"3221","Ok"
"3222","Nyaman.bersih..luas..cm syg untuk didaerah dingin. ga ada air panas nya buat mandi.. Over all.mantull...."
"3223","We"
"3224","Best"
"3225","Bu tk ko-"
"3226","Sip bagus"
"3227","Good"
"3228","sangat membantu"
"3229","Keren"
"3230","Ok"
"3231","Di jl"
"3232","Bagus"
"3233","Ternyata klau pke apk ini smakin mahal, ktimbang aslinya"
"3234","oke"
"3235","Top"
"3236","Wow"
"3237","murah nyaman aman"
"3238","Harga terjangkau, tempat nyaman utk keluarga"
"3239","Ok"
"3240","Up up up"
"3241","Bagusss"
"3242","good"
"3243","Ok siaop"
"3244","Memuaskan"
"3245","Oke lh"
"3246","Ok"
"3247","Sampai sekarang refund belum cair, padahal udah nunggu satu minggu, sangat buruk sekali"
"3248","FauzieFendi"
"3249","Murce mursidaahhh"
"3250","Mau hubungi CS via live chat susah"
"3251","Good"
"3252","pelayanan bagus"
"3253","Good Job"
"3254","Good apl"
"3255","nice.. mempermudah dan mempermurah 😇🙏"
"3256","Kadang saya dapat hotel yg memuaskan dan kadang adapula dapat hotel yg kurang puas."
"3257","Mudah dan menyenangkan"
"3258","Mantab bos"
"3259","bagus"
"3260","Oke punya"
"3261","waktu pertama nginap langsung suka nyaman bersih pada ramah karyawannya... good hotel..skrng pakai app...banyak promonya.. thanks reddorrs"
"3262","Mantul"
"3263","Pembatalan red doorz saya belum di prosed juga..katanya 6 hari kerja..skarang udh 13 hari ..hak konsumen yang tertera di apk tidak terbukti..kalo bisa kasih bintang minus saya kasih minus"
"3264","Baik, kualitas juga baik."
"3265","Asik ada potongan"
"3266","Pelayanan ramah"
"3267","Murah, mudah, menyenangkan"
"3268","😊"
"3269","Mantap"
"3270","Jos"
"3271","Kena jebak gue...tai bau."
"3272","Sangat jelek"
"3273","Siiippp"
"3274","Penginapannya biasa,cuma kamarnya luas komplit dari alat mandi sabun juga ada sanda,mau makanan murah meriah ada di kantin depan receptionisl"
"3275","Pelayanan ramah.... kamar juga ok. Mantap"
"3276","good"
"3277","Puas"
"3278","Sangat² membantu"
"3279","Apk nya yang cacat atau jaringan gua yang jelek sih? buka apa-apa lancar tapi pas cancel bookingan kamar lama banget ajg, udah bayar via gopay di cancel saldo ga balik kan taik"
"3280","Cepat dan praktis pilihan hotel banyak, fasilitas bersaing harga terjangkau."
"3281","Mantaappp"
"3282","hebat dan berguna mungkin ya, soalnya belum pernah pakai."
"3283","Is the best forever pokok.nya"
"3284","MANTAB"
"3285","Paling keren.."
"3286","Great service"
"3287","Airnya WC nya macet."
"3288","Sangat baik"
"3289","Murah bersih"
"3290","Sangat membantu"
"3291","Uwu"
"3292","Mantap"
"3293","Bgus"
"3294","Ok"
"3295","kenapa diinstalnya lama banget"
"3296","Good, luxury and satisgfaction, even the price is cheap."
"3297","Mantullllllllll Top"
"3298","Recomend"
"3299","Makasi reddoorz ,sangat memuaskan"
"3300","Suka hotel promo nya😍😍"
"3301","Keren Kuy... 👏👍"
"3302","Reedorsz hotel terbaik dan termurah 🤩"
"3303","Mntap Dan sangat memuaskn trimksih reddoorz"
"3304","RedDoorz keren"
"3305","Good"
"3306","Aplikasi yang sangat membantu"
"3307","Mantap saya puas"
"3308","Bintang 5, awalnya ragu sih, tapi setelah nyoba pertama kali, oke lah, mantap jiwa... Gak kalah sama yang kiri kanan.."
"3309","Puas"
"3310","Nice"
"3311","ok"
"3312","Mnyp"
"3313","Bagus"
"3314","Murah banget"
"3315","Cepat"
"3316","Memuaskan bersih rapih dan lengkap"
"3317","Mantul"
"3318","Mantap"
"3319","Sangat membantu"
"3320","Baru pertama"
"3321","❤️❤️❤️"
"3322","Sangattttt baik"
"3323","Good"
"3324","Saya akan coba layanan ini utk iparku"
"3325","eds"
"3326","Cancel semaunya sendiri, payah"
"3327","Pelayanan ramah dan baik"
"3328","Mantap"
"3329","Br sekali nyobaiin nnti klau nyobaiin lg d tambah bntng nya"
"3330","Ok"
"3331","Terimakasih aplikasi yg sangat membantu pemesanan kamar"
"3332","murah"
"3333","Easy to booking n payment"
"3334","Bagus skli"
"3335","mntp"
"3336","Mantapppppppp red doorz"
"3337","Mudah sekali, thank you 🙂"
"3338","Mantap"
"3339","rekomended"
"3340","Mantap"
"3341","Mantap"
"3342","Mantap"
"3343","Reddoorz pelayanan nya sangat bagus"
"3344","Memuaskan"
"3345","Bagus"
"3346","Sumpah gua kesel banget di aplikasi byar nya 125400 pas saya check in tapi kata karyawan nya saya harus nambah lg 100k, terus di bilang nya kmar nya udah penuh, gila nggak tu"
"3347","Ok mudah cepat"
"3348","Ok"
"3349","Krnapa ya aplikasina sering kluar sendiri eror"
"3350","Mantap aman dan bagus deh"
"3351","Sangat membantu!!💕 💕 💕"
"3352","Testimoninya kenapa gak ada yg bagus ya, kl pun ada mgkn 1 banding 50"
"3353","Respon cepat"
"3354","Takut ditipu"
"3355","Nice pokokny a"
"3356","👍"
"3357","Bersih nyaman dan tentunya Hemat"
"3358","Harganya terjangkau"
"3359","good"
"3360","Mantap"
"3361","good"
"3362","jauh banget harga sama kualitas ruangannya kalau dibandingan sama hotel sebelah :)"
"3363","Kok ceritanya pada banyak mengeluh wah parah ni aplikasi takut ah w apus lagi mending langganan lama traveloka sudah ratusan x transaksi ngk pernah kecewa...maaf reddoorz ane hapus lagi akut di kibuli.."
"3364","Perbaiki Lagi Tolol Anjing Bangsat!!!!"
"3365","Mantap"
"3366","Nyaman digunakan"
"3367","Good booking system"
"3368","Senang"
"3369","Okeh"
"3370","Ok"
"3371","Saya suka"
"3372","First time"
"3373","good"
"3374","Mantappp"
"3375","Ntaps"
"3376","Mantap"
"3377","Bagus cepat pelayanannya"
"3378","Ramah"
"3379","Mantap"
"3380","Cepat dan murah"
"3381","feels like home"
"3382","Good"
"3383","Sangat mudah booking kamar. Tinggal liat roomnya aja semoga tidak mengecewakan dan lokasi strategis."
"3384","Ok banget"
"3385","Ga ribet"
"3386","Ok"
"3387","mantapp"
"3388","Bagus"
"3389","Good job"
"3390","Trims"
"3391","Gua kecewa banget sumpah. Cs susah dihubungin. Pelayanannya lama. Asli susah buat kalau ada kendala apa apa.. Pelyanann buruk gabagus"
"3392","nice"
"3393","Tiga dulu ya"
"3394","Pertama coba, sejauh ini ok aja.."
"3395","3 bintang dlu deh"
"3396","Great service"
"3397","Goood"
"3398","Good"
"3399","Sangat membantu😇"
"3400","Bagus"
"3401","Keren"
"3402","Is the best"
"3403","Niiiiiiceeeeeeeeeeeee"
"3404","Ok"
"3405","Murah.... Worth it... No ribet"
"3406","Mantapp"
"3407","Good"
"3408","Termurah sedunia"
"3409","3 dulu ya,. baru booking soalnya."
"3410","Keren.. Bisa bayar di hotel"
"3411","😍😍😍"
"3412","Good"
"3413","Mantap"
"3414","Bersih, rapih, ramah, memuaskan"
"3415","Good apk"
"3416","Keren"
"3417","Baik"
"3418","Saya mau nginap digreen bay pluit tapi gak jelas gedung mana yang dituju udah bayar juga pula. Udah mutar mutar cape, akhir nya saya batalin dan sewa lagi langsung di tempat gak lewat aplikasi."
"3419","Seeppo"
"3420","Mantap"
"3421","Oke.murah tidak murahan"
"3422","mantap"
"3423","Good"
"3424","Mantap"
"3425","cepat"
"3426","Bersih rapih dingin nyamaaaaan"
"3427","hampir tiap travelling menggunakan reddoorz, dari sisi hotel cukup baik dikarenakan kasur bersih, kamar mandi?hmm.. (untung-untungan aja gitu) lalu untuk akses berkali-kali tidak tepat pada titik point pada peta, promo si ada terus tapi harga hotel ga konsisten cepat berubah jd dipakein promo juga t...Ulasan Lengkaphampir tiap travelling menggunakan reddoorz, dari sisi hotel cukup baik dikarenakan kasur bersih, kamar mandi?hmm.. (untung-untungan aja gitu) lalu untuk akses berkali-kali tidak tepat pada titik point pada peta, promo si ada terus tapi harga hotel ga konsisten cepat berubah jd dipakein promo juga tetep mehong. but maacii reddoorz udh ngebuat travelling aku ga ngemper di jalan hehe"
"3428","Cara pesan yang bagus. Sayang kondisi hotel sering tidak sesuai dgn foto. Pls sering2 update foto hotel"
"3429","Mantappp"
"3430","Pas dikantong harga2 reddoorznya"
"3431","Good"
"3432","Ok"
"3433","good job"
"3434","Booking hotel cukup dengan jari"
"3435","Ok"
"3436","Mantap"
"3437","Ok nyaman... Tingkatkan terus pelayanan nya sebaik mungkin... 😊👌👍👍👍"
"3438","Good"
"3439","Pemesanan yang mudah dan pembayaran dengan banyak pilihan pada RedDoorz. Rekomend banget."
"3440","SEMAKIN SUKSES DAN JAYA SELALU REDDORZ!!! 👍👍👍"
"3441","Good apk"
"3442","Good"
"3443","Good"
"3444","Mantap"
"3445","bisa byr di hotel"
"3446","sangat membantu"
"3447","Mantappp"
"3448","Mantap sekali"
